time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-20 19:55:00,NAK,NAK02,,,,,(17.153846153846153-3.769230769230769j),(18.46153846153846+2.923076923076923j),(52.53846153846154-0.5384615384615384j)
2022-08-20 20:00:00,NAK,NAK02,,,,,(16.142857142857142-3.142857142857143j),(17.571428571428573+2.142857142857143j),(51.142857142857146-1.3571428571428572j)
2022-08-20 20:05:00,NAK,NAK02,,,,,(15.214285714285714-3j),(16.642857142857142+2.071428571428572j),(48.42857142857143-1.0714285714285714j)
2022-08-20 20:10:00,NAK,NAK02,,,,,(15.071428571428571-3j),(16.428571428571427+2j),(48.142857142857146-0.7857142857142857j)
2022-08-20 20:15:00,NAK,NAK02,,,,,(15.142857142857142-3.071428571428572j),(17.214285714285715+2.7857142857142856j),(49.5+1.2857142857142858j)
2022-08-20 20:20:00,NAK,NAK02,,,,,(15.416666666666666-3j),(16.75+2.75j),(48.583333333333336-1j)
2022-08-20 20:25:00,NAK,NAK02,,,,,(15.428571428571429-3j),(16.785714285714285+2.7142857142857144j),(49.07142857142857-0.8571428571428571j)
2022-08-20 20:30:00,NAK,NAK02,,,,,(15.153846153846152-3j),(16.846153846153847+2.3846153846153846j),(49+0.4615384615384615j)
2022-08-20 20:35:00,NAK,NAK02,,,,,(15.117647058823527-3j),(16.11764705882353+2.0588235294117645j),(48.94117647058823+0j)
2022-08-20 20:40:00,NAK,NAK02,,,,,(16.928571428571427-2.142857142857143j),(16.642857142857142+2j),(52.57142857142857-0.8571428571428571j)
2022-08-20 20:45:00,NAK,NAK02,,,,,(15.285714285714286-3j),(17.357142857142858+2j),(49.642857142857146-0.7142857142857143j)
2022-08-20 20:50:00,NAK,NAK02,,,,,(15.214285714285714-3j),(17.642857142857142+2.142857142857143j),(49.57142857142857-0.0714285714285714j)
2022-08-20 20:55:00,NAK,NAK02,,,,,(15.181818181818182-3j),(15.545454545454543+2.090909090909091j),(47.18181818181818-1.5454545454545454j)
2022-08-20 21:00:00,NAK,NAK02,,,,,(18.1875-2.1875j),(15.8125+2.0625j),(53.125-0.8125j)
2022-08-20 21:05:00,NAK,NAK02,,,,,(16.133333333333333-3j),(16.2+2j),(49.6+0.2j)
