time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 06:15:00,NBP,NBP01,,,,,(8.733333333333333-3.1333333333333333j),(6.133333333333334-6.133333333333334j),(8.8-4.733333333333333j)
2022-08-11 06:20:00,NBP,NBP01,,,,,(10.666666666666666-5.4j),(8.4-8.2j),(11.266666666666667-6.533333333333333j)
2022-08-11 06:25:00,NBP,NBP01,,,,,(10.266666666666667-4.666666666666667j),(7.733333333333333-7.733333333333333j),(11-5.8j)
2022-08-11 06:30:00,NBP,NBP01,,,,,(9.466666666666669-3.466666666666667j),(7.333333333333333-6.466666666666667j),(10.266666666666667-5.266666666666667j)
2022-08-11 06:35:00,NBP,NBP01,,,,,(10.333333333333334-3.6666666666666665j),(7.066666666666666-6.066666666666666j),(10.133333333333333-5.4j)
2022-08-11 06:40:00,NBP,NBP01,,,,,(8.533333333333333-3.2666666666666666j),(6.266666666666667-6.066666666666666j),(9.133333333333333-4.266666666666667j)
2022-08-11 06:45:00,NBP,NBP01,,,,,(8.4-3j),(6-6j),(9-4j)
2022-08-11 06:50:00,NBP,NBP01,,,,,(8.466666666666667-3.066666666666667j),(6.133333333333334-6.066666666666666j),(9.133333333333333-4.066666666666666j)
2022-08-11 06:55:00,NBP,NBP01,,,,,(10.266666666666667-4.8j),(8.4-7.6j),(11.333333333333334-5.733333333333333j)
2022-08-11 07:00:00,NBP,NBP01,,,,,(8.733333333333333-3.066666666666667j),(5.933333333333334-5.933333333333334j),(9.266666666666667-4.6j)
2022-08-11 07:05:00,NBP,NBP01,,,,,(8.533333333333333-2.7333333333333334j),(5-5.533333333333333j),(8.533333333333333-4.6j)
2022-08-11 07:10:00,NBP,NBP01,,,,,(8.066666666666666-3j),(5.066666666666666-5.2j),(8-4.066666666666666j)
2022-08-11 07:15:00,NBP,NBP01,,,,,(10.266666666666667-3.6666666666666665j),(6.866666666666666-5.666666666666667j),(9.2-5.866666666666666j)
2022-08-11 07:20:00,NBP,NBP01,,,,,(11.066666666666666-4.333333333333333j),(7.533333333333333-6.333333333333333j),(10.066666666666666-6.266666666666667j)
2022-08-11 07:25:00,NBP,NBP01,,,,,(10.333333333333334-4.466666666666667j),(7.133333333333334-6.466666666666667j),(10.133333333333333-6.266666666666667j)
2022-08-11 07:30:00,NBP,NBP01,,,,,(9.266666666666667-3.8j),(6.733333333333333-5.733333333333333j),(8.733333333333333-4.666666666666667j)
