time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 10:35:00,NBM,NBM02,,,,,(41.53333333333333+17.2j),(22+16j),(29.33333333333333-5j)
2022-08-11 10:40:00,NBM,NBM02,,,,,(40.333333333333336+17.8j),(20.933333333333334+16.133333333333333j),(28.266666666666666-4.866666666666666j)
2022-08-11 10:45:00,NBM,NBM02,,,,,(41+17.4j),(21.73333333333333+16j),(29-5j)
2022-08-11 10:50:00,NBM,NBM02,,,,,(41.8+17.133333333333333j),(23.133333333333333+16j),(30.066666666666663-4.666666666666667j)
2022-08-11 10:55:00,NBM,NBM02,,,,,(40.86666666666667+17.066666666666666j),(21.666666666666668+16.133333333333333j),(28.73333333333333-4.8j)
2022-08-11 11:00:00,NBM,NBM02,,,,,(40.4+17.8j),(21.133333333333333+16.533333333333335j),(28.2-4.6j)
2022-08-11 11:05:00,NBM,NBM02,,,,,(41.8+17.133333333333333j),(23.666666666666668+16j),(29.933333333333334-4.733333333333333j)
2022-08-11 11:10:00,NBM,NBM02,,,,,(41.6+16.8j),(23.73333333333333+16.133333333333333j),(29.466666666666665-4j)
2022-08-11 11:15:00,NBM,NBM02,,,,,(42.2+16.533333333333335j),(25.266666666666666+16.2j),(30.2-3.6666666666666665j)
2022-08-11 11:20:00,NBM,NBM02,,,,,(43.13333333333333+15.2j),(25.6+15.066666666666666j),(30.933333333333334-4.8j)
2022-08-11 11:25:00,NBM,NBM02,,,,,(44.4+14.466666666666669j),(28.133333333333333+14.733333333333333j),(32.53333333333333-4.666666666666667j)
2022-08-11 11:30:00,NBM,NBM02,,,,,(43.8+15.666666666666666j),(25.866666666666667+15.133333333333333j),(31.466666666666665-5j)
2022-08-11 11:35:00,NBM,NBM02,,,,,(42.13333333333333+16.2j),(25.133333333333333+16j),(29.8-3.533333333333333j)
2022-08-11 11:40:00,NBM,NBM02,,,,,(43.6+17j),(25.73333333333333+16.666666666666668j),(31.133333333333333-4.266666666666667j)
2022-08-11 11:45:00,NBM,NBM02,,,,,(42.266666666666666+17.2j),(24.73333333333333+16.333333333333332j),(30.133333333333333-4.133333333333334j)
2022-08-11 11:50:00,NBM,NBM02,,,,,(40.66666666666666+18.066666666666663j),(21.933333333333334+16.4j),(28.6-4j)
2022-08-11 11:55:00,NBM,NBM02,,,,,(42.333333333333336+17.533333333333335j),(24.33333333333333+16.466666666666665j),(30.4-4.933333333333334j)
2022-08-11 12:00:00,NBM,NBM02,,,,,(41.53333333333333+17.333333333333332j),(23.266666666666666+16.4j),(29.133333333333333-4.733333333333333j)
2022-08-11 12:05:00,NBM,NBM02,,,,,(40.6+17.866666666666667j),(21.933333333333334+16.933333333333334j),(28.4-4.133333333333334j)
2022-08-11 12:10:00,NBM,NBM02,,,,,(43.06666666666667+17.466666666666665j),(25+16.2j),(30.933333333333334-4.466666666666667j)
