time,building,gld_object,property,complex_value,double_value
2022-08-10 20:20:00,R1,m_t11,measured_current_A,(0.17093063751897863-0.1004732118920272j),N/A
2022-08-10 20:20:00,R1,m_t11,measured_current_B,(-0.09617320749327386-0.16656505389579868j),N/A
2022-08-10 20:20:00,R1,m_t11,measured_current_C,(-0.28720924913020246+0.4975682880449034j),N/A
2022-08-10 20:20:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:20:00,R1,m_t11,monthly_energy,N/A,0.0004893308973163015
2022-08-10 20:25:00,R1,n125,voltage_A,(12193.316824139301+0.008310368901128287j),N/A
2022-08-10 20:25:00,R1,n125,voltage_B,(-6096.643129802596-10559.712388347582j),N/A
2022-08-10 20:25:00,R1,n125,voltage_C,(-6096.660873518688+10559.713496916555j),N/A
2022-08-10 20:25:00,R1,n125,current_A,0j,N/A
2022-08-10 20:25:00,R1,n125,current_B,0j,N/A
2022-08-10 20:25:00,R1,n125,current_C,0j,N/A
2022-08-10 20:25:00,R1,n125,power_A,0j,N/A
2022-08-10 20:25:00,R1,n125,power_B,0j,N/A
2022-08-10 20:25:00,R1,n125,power_C,0j,N/A
2022-08-10 20:25:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:25:00,R1,l131,measured_voltage_A,(469.339375311159-0.01121113874755087j),N/A
2022-08-10 20:25:00,R1,l131,measured_voltage_B,(-234.6855785955612-406.4584493408515j),N/A
2022-08-10 20:25:00,R1,l131,measured_voltage_C,(-234.63222588265955+406.48267731130693j),N/A
2022-08-10 20:25:00,R1,l131,constant_power_A,(80.27272727272727+47.18181818181818j),N/A
2022-08-10 20:25:00,R1,l131,constant_power_B,(90.32526165233058+0j),N/A
2022-08-10 20:25:00,R1,l131,constant_power_C,(269.7998186596135+0j),N/A
2022-08-10 20:25:00,R1,l131,constant_impedance_A,0j,N/A
2022-08-10 20:25:00,R1,l131,constant_impedance_B,0j,N/A
2022-08-10 20:25:00,R1,l131,constant_impedance_C,0j,N/A
2022-08-10 20:25:00,R1,l131,constant_current_A,0j,N/A
2022-08-10 20:25:00,R1,l131,constant_current_B,0j,N/A
2022-08-10 20:25:00,R1,l131,constant_current_C,0j,N/A
2022-08-10 20:25:00,R1,l131,power_pf_A,N/A,1.0
2022-08-10 20:25:00,R1,l131,power_pf_B,N/A,1.0
2022-08-10 20:25:00,R1,l131,power_pf_C,N/A,1.0
2022-08-10 20:25:00,R1,m_t11,measured_real_energy,N/A,0.6116636216453768
2022-08-10 20:25:00,R1,m_t11,measured_reactive_energy,N/A,0.06553030303030302
