time,building,gld_object,property,complex_value,double_value
2022-08-24 16:05:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:05:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:05:00,main,msource,measured_current_A,(-5.049906261757218e-14-6.822582184041324e-15j),N/A
2022-08-24 16:05:00,main,msource,measured_current_B,(4.71364550660857e-14+5.943037329584378e-15j),N/A
2022-08-24 16:05:00,main,msource,measured_current_C,(4.8971840399566665e-14+6.423112301549308e-15j),N/A
2022-08-24 16:05:00,main,msource,measured_power_A,(700.4287843960412+244.96353810623992j),N/A
2022-08-24 16:05:00,main,msource,measured_power_B,(1435.8701168343432+422.5059610060471j),N/A
2022-08-24 16:05:00,main,msource,measured_power_C,(1109.3055455522708+102.21542409148049j),N/A
2022-08-24 16:10:00,main,msource,measured_voltage_A,(12470.562+1.24337448485767e-13j),N/A
2022-08-24 16:10:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:10:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:10:00,main,msource,measured_current_A,(-2.0086269677717272e-13-2.713718206708997e-14j),N/A
2022-08-24 16:10:00,main,msource,measured_current_B,(1.8748774710513996e-13+2.363874581411222e-14j),N/A
2022-08-24 16:10:00,main,msource,measured_current_C,(1.9478808949961391e-13+2.5548269447339958e-14j),N/A
2022-08-24 16:10:00,main,msource,measured_power_A,(688.8215081724122+253.9634836666164j),N/A
2022-08-24 16:10:00,main,msource,measured_power_B,(1422.5520541284145+429.9317037399313j),N/A
2022-08-24 16:10:00,main,msource,measured_power_C,(1101.8102541415428+115.22875302782063j),N/A
2022-08-24 16:15:00,main,msource,measured_voltage_A,(12470.562+7.723482358308312e-14j),N/A
2022-08-24 16:15:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:15:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:15:00,main,msource,measured_current_A,(-1.2477009250984514e-13-1.6856831912017434e-14j),N/A
2022-08-24 16:15:00,main,msource,measured_current_B,(1.1646196096192847e-13+1.468370458709626e-14j),N/A
2022-08-24 16:15:00,main,msource,measured_current_C,(1.2099672232143826e-13+1.5869845389695683e-14j),N/A
2022-08-24 16:15:00,main,msource,measured_power_A,(694.6954670290829+252.70763635006458j),N/A
2022-08-24 16:15:00,main,msource,measured_power_B,(1426.5357029534257+426.59675487709285j),N/A
