time,building,gld_object,property,complex_value,double_value
2022-08-10 21:20:00,R1,msource,measured_voltage_A,(12205.136578146254+9.41172467726127e-13j),N/A
2022-08-10 21:20:00,R1,msource,measured_voltage_B,(-6102.568289073125-10569.958333333334j),N/A
2022-08-10 21:20:00,R1,msource,measured_voltage_C,(-6102.568289073124+10569.958333333334j),N/A
2022-08-10 21:20:00,R1,msource,measured_current_A,(-8.740461464679562e-13-3.9996609945776555e-12j),N/A
2022-08-10 21:20:00,R1,msource,measured_current_B,(1.2137777931887897e-12+1.4980009938598477e-12j),N/A
2022-08-10 21:20:00,R1,msource,measured_current_C,(8.740461464679562e-13+3.9996609945776555e-12j),N/A
2022-08-10 21:20:00,R1,msource,measured_power_A,(-1.0667852593243835e-08+4.8816408705104566e-08j),N/A
2022-08-10 21:20:00,R1,msource,measured_power_B,(-2.3240969959085575e-08-3.6879273378016607e-09j),N/A
2022-08-10 21:20:00,R1,msource,measured_power_C,(3.694232376352247e-08+3.3646835702129135e-08j),N/A
2022-08-10 21:25:00,R1,msource,measured_voltage_A,(12205.136578146254+9.41172467726127e-13j),N/A
2022-08-10 21:25:00,R1,msource,measured_voltage_B,(-6102.568289073125-10569.958333333334j),N/A
2022-08-10 21:25:00,R1,msource,measured_voltage_C,(-6102.568289073124+10569.958333333334j),N/A
2022-08-10 21:25:00,R1,msource,measured_current_A,(-8.740461464679562e-13-3.9996609945776555e-12j),N/A
2022-08-10 21:25:00,R1,msource,measured_current_B,(1.2137777931887897e-12+1.4980009938598477e-12j),N/A
2022-08-10 21:25:00,R1,msource,measured_current_C,(8.740461464679562e-13+3.9996609945776555e-12j),N/A
2022-08-10 21:25:00,R1,msource,measured_power_A,(-1.0667852593243835e-08+4.8816408705104566e-08j),N/A
2022-08-10 21:25:00,R1,msource,measured_power_B,(-2.3240969959085575e-08-3.6879273378016607e-09j),N/A
2022-08-10 21:25:00,R1,msource,measured_power_C,(3.694232376352247e-08+3.3646835702129135e-08j),N/A
2022-08-10 21:30:00,R1,msource,measured_voltage_A,(12205.136578146254+9.41172467726127e-13j),N/A
2022-08-10 21:30:00,R1,msource,measured_voltage_B,(-6102.568289073125-10569.958333333334j),N/A
2022-08-10 21:30:00,R1,msource,measured_voltage_C,(-6102.568289073124+10569.958333333334j),N/A
2022-08-10 21:30:00,R1,msource,measured_current_A,(-8.740461464679562e-13-3.9996609945776555e-12j),N/A
2022-08-10 21:30:00,R1,msource,measured_current_B,(1.2137777931887897e-12+1.4980009938598477e-12j),N/A
